#node1	node2	label
DDIAS	ERCC6L	1
DDOST	RPN2	1
DDOST	SEC61A1	1
DDOST	RPN1	1
DDOST	SEC61A2	1
DDOST	HSP90B1	1
DDOST	PDIA6	1
DDOST	OSTC	1
DDX11	FEN1	1
DDX11	ESCO2	1
DDX11	DSCC1	1
DDX11	WDHD1	1
DDX11	TIMELESS	1
DEK	MYO1C	1
DEPDC1	OIP5	1
DEPDC1	RAD51AP1	1
DEPDC1	DLGAP5	1
DEPDC1	NCAPG	1
DEPDC1	KIF23	1
DEPDC1	KIF11	1
DEPDC1	KIF18A	1
DEPDC1	NEIL3	1
DEPDC1	DEPDC1B	1
DEPDC1	NUF2	1
DEPDC1	SPC25	1
DEPDC1	MELK	1
DEPDC1	TPX2	1
DEPDC1	SHCBP1	1
DEPDC1	SKA3	1
DEPDC1	KIF15	1
DEPDC1	FOXM1	1
DEPDC1	NEK2	1
DEPDC1	KIF14	1
DEPDC1	MKI67	1
DEPDC1	TTK	1
DEPDC1	KIF20B	1
DEPDC1	KIF2C	1
DEPDC1	KIF4A	1
DEPDC1	HMMR	1
DEPDC1	KIF20A	1
DEPDC1	RACGAP1	1
DEPDC1	TOP2A	1
DEPDC1	MCM10	1
DEPDC1	HJURP	1
DEPDC1	PBK	1
DEPDC1B	OIP5	1
DEPDC1B	RAD51AP1	1
DEPDC1B	NCAPH	1
DEPDC1B	DLGAP5	1
DEPDC1B	NCAPG	1
DEPDC1B	KIF11	1
DEPDC1B	MCM10	1
DEPDC1B	UBE2T	1
DEPDC1B	NEK2	1
DEPDC1B	PBK	1
DEPDC1B	KIF20A	1
DEPDC1B	NUF2	1
DEPDC1B	HMMR	1
DEPDC1B	KIF15	1
DEPDC1B	KIF14	1
DERA	TPI1	1
DERA	GAPDH	1
DERA	STRAP	1
DHCR7	SIGMAR1	1
DHCR7	HMGCS2	1
DHCR7	FDPS	1
DHFR	GGH	1
DHFR	TK2	1
DHFR	TYMS	1
DHFR	SHMT2	1
DHFR	HSPD1	1
DHFR	E2F1	1
DHFR	GART	1
DHFR	MTHFD2	1
DHFR	TK1	1
DIAPH3	WDHD1	1
DKC1	TRMT6	1
DKC1	MPHOSPH10	1
DKC1	NAT10	1
DKC1	WDR12	1
DKC1	NOP58	1
DKC1	NIFK	1
DKC1	EIF5B	1
DKC1	NCL	1
DKC1	RUVBL1	1
DKC1	HSP90AA1	1
DKC1	GTPBP4	1
DKC1	POP1	1
DKC1	UTP14A	1
DKC1	PUS7	1
DKC1	HSP90AB1	1
DKC1	GMPS	1
DKC1	PDCD11	1
DKC1	NOLC1	1
DKC1	NOP56	1
DLGAP5	TRIP13	1
DLGAP5	OIP5	1
DLGAP5	RAD51AP1	1
DLGAP5	FBXO5	1
DLGAP5	NCAPH	1
DLGAP5	KPNA2	1
DLGAP5	ESCO2	1
DLGAP5	GINS2	1
DLGAP5	PIMREG	1
DLGAP5	SMC4	1
DLGAP5	GTSE1	1
DLGAP5	SHCBP1	1
DLGAP5	KNL1	1
DLGAP5	RAN	1
DLGAP5	WDHD1	1
DLGAP5	MCM10	1
DLGAP5	DTL	1
DLGAP5	NCAPD2	1
DLGAP5	KNTC1	1
DLGAP5	TROAP	1
DLGAP5	FAM83D	1
DLGAP5	EXO1	1
DLGAP5	E2F8	1
DLGAP5	SKA3	1
DLGAP5	INCENP	1
DLGAP5	SMC2	1
DLGAP5	PLK1	1
DLGAP5	SKA1	1
DLGAP5	TK1	1
DLGAP5	KIF18B	1
DLGAP5	ESPL1	1
DLGAP5	TACC3	1
DLGAP5	SGO1	1
DLGAP5	SPC25	1
DLGAP5	ECT2	1
DLGAP5	RCC1	1
DLGAP5	FOXM1	1
DLGAP5	PCLAF	1
DLGAP5	MKI67	1
DLGAP5	MAD2L1	1
DLGAP5	PTTG1	1
DLGAP5	KIFC1	1
DLGAP5	ZWINT	1
DLGAP5	SPAG5	1
DLGAP5	KIF14	1
DLGAP5	RACGAP1	1
DLGAP5	KIF15	1
DLGAP5	KIF18A	1
DLGAP5	HJURP	1
DLGAP5	NCAPG	1
DLGAP5	RRM2	1
DLGAP5	KIF23	1
DLGAP5	NDC80	1
DLGAP5	KIF4A	1
DLGAP5	NEK2	1
DLGAP5	NUF2	1
DLGAP5	UBE2C	1
DLGAP5	KIF20A	1
DLGAP5	KIF2C	1
DLGAP5	TTK	1
DLGAP5	TPX2	1
DLGAP5	TOP2A	1
DLGAP5	PBK	1
DLGAP5	MELK	1
DLGAP5	KIF11	1
DLGAP5	HMMR	1
DNA2	RFC2	1
DNA2	POLE2	1
DNA2	STN1	1
DNA2	RAD51AP1	1
DNA2	TOPBP1	1
DNA2	FANCD2	1
DNA2	FEN1	1
DNA2	TWNK	1
DNA2	RMI2	1
DNA2	POLE	1
DNA2	PIF1	1
DNA2	PRIM1	1
DNA2	RFC5	1
DNA2	MDC1	1
DNA2	SSBP1	1
DNA2	TIMELESS	1
DNA2	RFC3	1
DNA2	EME1	1
DNA2	PRIM2	1
DNA2	RFC4	1
DNA2	MCM10	1
DNA2	GEN1	1
DNA2	RAD51	1
DNA2	WDHD1	1
DNA2	EXO1	1
DNAJA1	HSP90AA1	1
DNAJA1	HSPD1	1
DNAJA1	STIP1	1
DNAJA1	HSP90AB1	1
DNAJA1	HSPA14	1
DNAJA1	HYOU1	1
DNAJA1	HSPH1	1
DNAJB11	SEC61A1	1
DNAJB11	HSP90B1	1
DNAJB11	PSMG1	1
DNAJB11	STIP1	1
DNAJB11	HSP90AB1	1
DNAJB11	DNAJC9	1
DNAJB11	HSPA14	1
DNAJB11	PDIA6	1
DNAJB11	HYOU1	1
DNAJB11	PDIA4	1
DNAJC2	HSPA14	1
DNAJC9	MCM2	1
DNAJC9	PSMG1	1
DNAJC9	STIP1	1
DNAJC9	HSP90AB1	1
DNAJC9	HSPA14	1
DNMT1	MSH2	1
DNMT1	MSH6	1
DNMT1	MBD4	1
DNMT1	DNMT3A	1
DNMT1	HNMT	1
DNMT1	H2AZ1	1
DNMT1	SAP30	1
DNMT1	HNRNPD	1
DNMT1	EZH2	1
DNMT1	DNMT3B	1
DNMT1	E2F1	1
DNMT1	SUV39H2	1
DNMT1	MCM3	1
DNMT1	HELLS	1
DNMT1	TDG	1
DNMT1	TET3	1
DNMT1	PCNA	1
DNMT1	KDM1A	1
DNMT1	UHRF1	1
DNMT3A	MBD4	1
DNMT3A	KDM1A	1
DNMT3A	SRSF2	1
DNMT3A	H2AZ1	1
DNMT3A	TET3	1
DNMT3A	HELLS	1
DNMT3A	MIS18A	1
DNMT3A	TDG	1
DNMT3A	UHRF1	1
DNMT3A	DNMT3B	1
DNMT3A	EZH2	1
DNMT3B	MBD4	1
DNMT3B	MIS18A	1
DNMT3B	H2AZ1	1
DNMT3B	EZH2	1
DNMT3B	TET3	1
DNMT3B	TDG	1
DNMT3B	HELLS	1
DNMT3B	UHRF1	1
DONSON	MCM2	1
DONSON	ORC1	1
DONSON	PCNA	1
DONSON	MCM3	1
DONSON	PRIM1	1
DONSON	GART	1
DONSON	PRIM2	1
DSCC1	RFC2	1
DSCC1	RAD51AP1	1
DSCC1	GINS2	1
DSCC1	TIPIN	1
DSCC1	MCM4	1
DSCC1	NUF2	1
DSCC1	ESCO2	1
DSCC1	EXO1	1
DSCC1	PRIM2	1
DSCC1	PRIM1	1
DSCC1	WDHD1	1
DSCC1	POLE	1
DSCC1	RFC4	1
DSCC1	RFC5	1
DSCC1	RFC3	1
DSN1	NDC80	1
DSN1	SGO1	1
DSN1	NUF2	1
DSN1	SPC25	1
DSN1	MAD2L1	1
DSN1	PLK1	1
DSN1	KNL1	1
DSN1	ZWINT	1
DSN1	INCENP	1
DSN1	SPC24	1
DTL	POLE2	1
DTL	E2F8	1
DTL	NCAPG	1
DTL	KIF11	1
DTL	MCM4	1
DTL	RAD18	1
DTL	MCM2	1
DTL	NUF2	1
DTL	SPC25	1
DTL	MELK	1
DTL	PCLAF	1
DTL	FEN1	1
DTL	TYMS	1
DTL	POLE	1
DTL	KIF15	1
DTL	USP1	1
DTL	RRM2	1
DTL	WDHD1	1
DTL	EXO1	1
DTL	RAD51	1
DTL	KIF4A	1
DTL	RFC4	1
DTL	RFC3	1
DTL	UHRF1	1
DTL	TTK	1
DTL	PRIM2	1
DTL	UBE2T	1
DTL	ZWINT	1
DTL	TOP2A	1
DTL	ORC1	1
DTL	PBK	1
DTL	KMT5A	1
DTL	MCM10	1
DTL	PCNA	1
DVL3	PRICKLE2	1
E2F1	MCM5	1
E2F1	MYBL2	1
E2F1	E2F8	1
E2F1	TOPBP1	1
E2F1	E2F3	1
E2F1	SKP2	1
E2F1	MCM7	1
E2F1	TYMS	1
E2F1	EZH2	1
E2F1	E2F7	1
E2F1	LIN9	1
E2F1	FOXM1	1
E2F1	ORC1	1
E2F1	PSMD14	1
E2F1	MCM3	1
E2F1	RRM2	1
E2F1	RAD51	1
E2F1	KDM1A	1
E2F1	TK1	1
E2F1	E2F2	1
E2F1	RBL1	1
E2F2	E2F3	1
E2F2	EZH2	1
E2F2	RBL1	1
E2F3	MYBL2	1
E2F3	EZH2	1
E2F3	RBL1	1
E2F7	E2F8	1
E2F8	TK1	1
E2F8	KIF20A	1
E2F8	SPAG5	1
E2F8	MELK	1
E2F8	NEK2	1
E2F8	ZWINT	1
E2F8	MCM10	1
E2F8	FOXM1	1
E2F8	HJURP	1
E2F8	KIF2C	1
E2F8	MKI67	1
E2F8	TTK	1
E2F8	KIF15	1
E2F8	RRM2	1
E2F8	TOP2A	1
E2F8	KIF11	1
ECT2	NCAPG	1
ECT2	KIF23	1
ECT2	KIF11	1
ECT2	KIF18A	1
ECT2	PLK4	1
ECT2	NUF2	1
ECT2	MAD2L1	1
ECT2	MELK	1
ECT2	PLK1	1
ECT2	TPX2	1
ECT2	FANCI	1
ECT2	TACC3	1
ECT2	SMC4	1
ECT2	NEK2	1
ECT2	KIF14	1
ECT2	TTK	1
ECT2	KIF20B	1
ECT2	KIF2C	1
ECT2	KIF4A	1
ECT2	RFC4	1
ECT2	INCENP	1
ECT2	HMMR	1
ECT2	TOP2A	1
ECT2	PBK	1
ECT2	KIF20A	1
ECT2	RACGAP1	1
EIF1AD	RIOK1	1
EIF2S2	EIF5B	1
EIF2S2	EIF4G1	1
EIF4E3	NCBP2	1
EIF4E3	EIF4G1	1
EIF4G1	UPF3B	1
EIF4G1	EIF5B	1
EIF4G1	RRM1	1
EIF4G1	HNRNPD	1
EIF4G1	NCBP2	1
EIF4G1	FXR1	1
EIF4G1	RRM2	1
EIF4G1	SLBP	1
EIF5B	SEC61A1	1
EIF5B	MARS1	1
EIF5B	MRPL3	1
EIF5B	MARS2	1
EIF5B	YARS1	1
EIF5B	HMGN2	1
EIF5B	TARS1	1
EIF5B	PDCD11	1
EIF5B	PNPT1	1
EIF5B	MRPL19	1
EME1	RAD51AP1	1
EME1	FANCD2	1
EME1	FEN1	1
EME1	RMI2	1
EME1	FANCI	1
EME1	XRCC2	1
EME1	EXO1	1
EME1	RAD54L	1
EME1	GEN1	1
EME1	FANCA	1
EME1	UBE2T	1
EME1	FAAP24	1
EME1	RAD51	1
EPHX2	PNP	1
ERCC6L	NCAPH	1
ERCC6L	NCAPG	1
ERCC6L	ESPL1	1
ERCC6L	SGO1	1
ERCC6L	NUF2	1
ERCC6L	SKA1	1
ERCC6L	MAD2L1	1
ERCC6L	PLK1	1
ERCC6L	SKA3	1
ERCC6L	KIF4A	1
ERCC6L	TOP2A	1
ERCC6L	MCM10	1
ERCC6L	TTK	1
ERCC6L	EXO1	1
ESCO2	RFC2	1
ESCO2	NAT10	1
ESCO2	ESPL1	1
ESCO2	KIF18A	1
ESCO2	SGO1	1
ESCO2	NUF2	1
ESCO2	SMC2	1
ESCO2	SMC4	1
ESCO2	WDHD1	1
ESCO2	RFC4	1
ESCO2	PCNA	1
ESCO2	MCM10	1
ESCO2	RFC5	1
ESCO2	RFC3	1
ESPL1	NCAPH	1
ESPL1	NCAPG	1
ESPL1	TROAP	1
ESPL1	SMC4	1
ESPL1	MCM10	1
ESPL1	NCAPD2	1
ESPL1	IQGAP3	1
ESPL1	NCAPG2	1
ESPL1	KIF18A	1
ESPL1	EXO1	1
ESPL1	KIF15	1
ESPL1	SPC25	1
ESPL1	KIF23	1
ESPL1	KIF4A	1
ESPL1	KNL1	1
ESPL1	TPX2	1
ESPL1	KIFC1	1
ESPL1	SKA1	1
ESPL1	NUF2	1
ESPL1	HJURP	1
ESPL1	ZWINT	1
ESPL1	KIF18B	1
ESPL1	NEK2	1
ESPL1	MKI67	1
ESPL1	KNTC1	1
ESPL1	ZWILCH	1
ESPL1	KIF20A	1
ESPL1	PLK4	1
ESPL1	TOP2A	1
ESPL1	SGO2	1
ESPL1	SPAG5	1
ESPL1	FOXM1	1
ESPL1	NDC80	1
ESPL1	UBE2C	1
ESPL1	KIF2C	1
ESPL1	MAD2L1	1
ESPL1	INCENP	1
ESPL1	TTK	1
ESPL1	KIF11	1
ESPL1	SGO1	1
ESPL1	PLK1	1
ESPL1	PTTG1	1
EXO1	RFC2	1
EXO1	TRIP13	1
EXO1	MCM5	1
EXO1	POLE2	1
EXO1	RAD51AP1	1
EXO1	MSH2	1
EXO1	MSH6	1
EXO1	NCAPH	1
EXO1	UNG	1
EXO1	NCAPG	1
EXO1	KIF11	1
EXO1	TOPBP1	1
EXO1	NDC80	1
EXO1	TIPIN	1
EXO1	MCM4	1
EXO1	MCM6	1
EXO1	POLQ	1
EXO1	NEIL3	1
EXO1	RAD18	1
EXO1	MCM2	1
EXO1	TICRR	1
EXO1	PLK4	1
EXO1	NUF2	1
EXO1	SMC2	1
EXO1	FANCD2	1
EXO1	MAD2L1	1
EXO1	MELK	1
EXO1	PLK1	1
EXO1	TPX2	1
EXO1	FEN1	1
EXO1	MCM7	1
EXO1	RMI2	1
EXO1	FANCI	1
EXO1	TYMS	1
EXO1	SKA3	1
EXO1	POLE	1
EXO1	KIF15	1
EXO1	PIF1	1
EXO1	KNTC1	1
EXO1	SMC4	1
EXO1	FOXM1	1
EXO1	PRIM1	1
EXO1	XRCC2	1
EXO1	RRM2	1
EXO1	WDHD1	1
EXO1	MCM8	1
EXO1	KIF14	1
EXO1	GEN1	1
EXO1	ZWINT	1
EXO1	MCM3	1
EXO1	TIMELESS	1
EXO1	HJURP	1
EXO1	KIF2C	1
EXO1	PBK	1
EXO1	HELLS	1
EXO1	PRIM2	1
EXO1	TOP2A	1
EXO1	MDC1	1
EXO1	RFC5	1
EXO1	RAD54L	1
EXO1	TTK	1
EXO1	RFC3	1
EXO1	ORC1	1
EXO1	MCM10	1
EXO1	RFC4	1
EXO1	PCNA	1
EXO1	RAD51	1
EXOSC2	MPHOSPH10	1
EXOSC2	NAT10	1
EXOSC2	NOP58	1
EXOSC2	WDR75	1
EXOSC2	PDCD11	1
EXOSC2	UTP14A	1
EXOSC2	NOP56	1
EXOSC2	KHSRP	1
EXOSC2	WDR43	1
EXOSC2	PNPT1	1
EZH2	SOX4	1
EZH2	SCML2	1
EZH2	H2AZ1	1
EZH2	MELK	1
EZH2	HSP90AA1	1
EZH2	SRSF2	1
EZH2	FOXM1	1
EZH2	UHRF1	1
EZH2	WDR5	1
EZH2	KDM1A	1
FAAP24	FANCD2	1
FAAP24	FANCI	1
FAAP24	USP1	1
FAAP24	FANCA	1
FAAP24	UBE2T	1
FADS2	PLAAT3	1
FAM83D	NUF2	1
FAM83D	TPX2	1
FAM83D	NEK2	1
FAM83D	KIF4A	1
FAM83D	HMMR	1
FAM83D	KIF20A	1
FAM83D	PBK	1
FANCA	RFC2	1
FANCA	MSH2	1
FANCA	FANCD2	1
FANCA	RMI2	1
FANCA	FANCI	1
FANCA	HSP90AA1	1
FANCA	USP1	1
FANCA	HSP90AB1	1
FANCA	RAD54L	1
FANCA	RAD51	1
FANCA	UBE2T	1
FANCD2	MSH2	1
FANCD2	MSH6	1
FANCD2	TOPBP1	1
FANCD2	MCM4	1
FANCD2	POLQ	1
FANCD2	RAD18	1
FANCD2	TTK	1
FANCD2	MCM3	1
FANCD2	TIMELESS	1
FANCD2	MCM7	1
FANCD2	TRAIP	1
FANCD2	UHRF1	1
FANCD2	XRCC2	1
FANCD2	KNTC1	1
FANCD2	MDC1	1
FANCD2	RAD51	1
FANCD2	USP1	1
FANCD2	UBE2T	1
FANCD2	FANCI	1
FANCI	MSH2	1
FANCI	MSH6	1
FANCI	NCAPG	1
FANCI	KIF11	1
FANCI	TOPBP1	1
FANCI	RAD18	1
FANCI	PLK4	1
FANCI	TPX2	1
FANCI	MCM7	1
FANCI	MDC1	1
FANCI	TOP2A	1
FANCI	MCM10	1
FANCI	RACGAP1	1
FANCI	RAD54L	1
FANCI	NCAPG2	1
FANCI	TIMELESS	1
FANCI	RAD51	1
FANCI	USP1	1
FANCI	UBE2T	1
FARSB	MARS1	1
FARSB	YARS2	1
FARSB	GMPS	1
FARSB	TARS1	1
FARSB	YARS1	1
FBXO45	WDR53	1
FBXO5	UBE2C	1
FBXO5	RRM2	1
FBXO5	PTTG1	1
FBXO5	TK1	1
FBXO5	KIF11	1
FBXO5	PLK4	1
FBXO5	MAD2L1	1
FBXO5	GMNN	1
FBXO5	PLK1	1
FDPS	HMGA1	1
FDPS	PDSS1	1
FDPS	HMGCS2	1
FEN1	RFC2	1
FEN1	MCM5	1
FEN1	POLE2	1
FEN1	MSH2	1
FEN1	MSH6	1
FEN1	UNG	1
FEN1	GINS2	1
FEN1	TIPIN	1
FEN1	MCM4	1
FEN1	MCM6	1
FEN1	POLQ	1
FEN1	NEIL3	1
FEN1	RAD18	1
FEN1	MCM2	1
FEN1	TPX2	1
FEN1	RRM1	1
FEN1	ORC1	1
FEN1	RRM2	1
FEN1	RAD54L	1
FEN1	TIMELESS	1
FEN1	PIF1	1
FEN1	TDG	1
FEN1	PRIM2	1
FEN1	POLE3	1
FEN1	TOP2A	1
FEN1	TDP1	1
FEN1	TYMS	1
FEN1	KPNA2	1
FEN1	PRIM1	1
FEN1	RFC5	1
FEN1	WDHD1	1
FEN1	MCM10	1
FEN1	MCM7	1
FEN1	POLE	1
FEN1	RFC3	1
FEN1	RAD51	1
FEN1	RFC4	1
FEN1	MCM3	1
FEN1	PCNA	1
FGF10	TNFSF12	1
FIGNL1	RAD51	1
FOXM1	TRIP13	1
FOXM1	MCM5	1
FOXM1	MYBL2	1
FOXM1	RAD51AP1	1
FOXM1	NCAPG	1
FOXM1	TROAP	1
FOXM1	KIF23	1
FOXM1	KIF11	1
FOXM1	MAD2L1	1
FOXM1	MELK	1
FOXM1	PLK1	1
FOXM1	TPX2	1
FOXM1	SPAG5	1
FOXM1	KIF15	1
FOXM1	LIN9	1
FOXM1	UHRF1	1
FOXM1	NCAPG2	1
FOXM1	PTTG1	1
FOXM1	KIFC1	1
FOXM1	KIF14	1
FOXM1	TTK	1
FOXM1	NEK2	1
FOXM1	HMMR	1
FOXM1	TK1	1
FOXM1	KIF18B	1
FOXM1	RRM2	1
FOXM1	MCM10	1
FOXM1	PBK	1
FOXM1	KIF2C	1
FOXM1	UBE2C	1
FOXM1	KIF4A	1
FOXM1	MKI67	1
FOXM1	HJURP	1
FOXM1	TOP2A	1
FOXM1	KIF20A	1
FTSJ1	TRMT6	1
FTSJ1	WDR12	1
FTSJ1	NOP58	1
FTSJ1	NSUN2	1
FTSJ1	NIFK	1
FTSJ1	PUS7	1
FTSJ1	GTPBP4	1
FXR1	NCL	1
GAPDH	TPI1	1
GAPDH	UNG	1
GAPDH	LMNB1	1
GAPDH	RHEB	1
GAPDH	PRDX1	1
GAPDH	HPRT1	1
GAPDH	LMNB2	1
GAPDH	SHMT2	1
GAPDH	HSP90AA1	1
GAPDH	TUBB	1
GAPDH	HSPD1	1
GAPDH	VCP	1
GAPDH	HSP90AB1	1
GAPDH	PGK1	1
GAPDH	TXN	1
GAPDH	TFRC	1
GAPDH	PSPH	1
GAPDH	SLC2A1	1
GARS1	MARS1	1
GARS1	MARS2	1
GARS1	YARS2	1
GARS1	YARS1	1
GARS1	TARS1	1
GART	TYMS	1
GART	SHMT2	1
GART	PRPS2	1
GART	PSPH	1
GART	GMPS	1
GART	MTHFD2	1
GART	PAICS	1
GEN1	RMI2	1
GEN1	XRCC2	1
GEN1	PCNA	1
GEN1	RAD51	1
GGH	TYMS	1
GINS1	MCM5	1
GINS1	POLE2	1
GINS1	GINS2	1
GINS1	TOPBP1	1
GINS1	TIPIN	1
GINS1	MCM4	1
GINS1	UBE2C	1
GINS1	NCAPG2	1
GINS1	RFC3	1
GINS1	MCM8	1
GINS1	RRM2	1
GINS1	ZWINT	1
GINS1	RFC4	1
GINS1	LRR1	1
GINS1	MCM10	1
GINS1	TIMELESS	1
GINS1	POLE	1
GINS1	WDHD1	1
GINS1	MCM6	1
GINS1	GINS3	1
GINS1	MCM3	1
GINS1	MCM2	1
GINS1	MCM7	1
GINS1	GINS4	1
GINS2	MCM5	1
GINS2	POLE2	1
GINS2	NCAPG	1
GINS2	TOP2A	1
GINS2	SMC4	1
GINS2	RFC4	1
GINS2	TYMS	1
GINS2	NCAPD2	1
GINS2	MCM8	1
GINS2	LRR1	1
GINS2	MCM10	1
GINS2	POLE	1
GINS2	TIPIN	1
GINS2	TIMELESS	1
GINS2	WDHD1	1
GINS2	MCM2	1
GINS2	MCM6	1
GINS2	MCM4	1
GINS2	GINS4	1
GINS2	GINS3	1
GINS2	MCM3	1
GINS2	MCM7	1
GINS3	MCM5	1
GINS3	POLE2	1
GINS3	TOPBP1	1
GINS3	TIPIN	1
GINS3	MCM4	1
GINS3	MCM6	1
GINS3	MCM2	1
GINS3	TICRR	1
GINS3	GINS4	1
GINS3	SSRP1	1
GINS3	LRR1	1
GINS3	MCM7	1
GINS3	POLE	1
GINS3	WDHD1	1
GINS3	MCM8	1
GINS3	MCM10	1
GINS3	TIMELESS	1
GINS3	MCM3	1
GINS4	MCM5	1
GINS4	POLE2	1
GINS4	TOPBP1	1
GINS4	TIPIN	1
GINS4	MCM4	1
GINS4	MCM6	1
GINS4	MCM2	1
GINS4	TICRR	1
GINS4	SSRP1	1
GINS4	MCM8	1
GINS4	LRR1	1
GINS4	MCM10	1
GINS4	TIMELESS	1
GINS4	POLE	1
GINS4	WDHD1	1
GINS4	MCM3	1
GINS4	MCM7	1
GLRX3	ISCU	1
GMNN	MCM5	1
GMNN	ORC6	1
GMNN	MCM8	1
GMNN	MCM7	1
GMNN	ORC1	1
GMNN	MCM2	1
GMNN	MCM10	1
GMNN	MCM4	1
GMNN	MCM3	1
GMNN	MCM6	1
GMPS	WDR12	1
GMPS	NOP58	1
GMPS	HPRT1	1
GMPS	RRM1	1
GMPS	KNL1	1
GMPS	GTPBP4	1
GMPS	PNP	1
GMPS	NOP56	1
GMPS	MTHFD2	1
GMPS	PAICS	1
GNAS	RAMP3	1
GNAS	RAMP2	1
GNAS	VIPR1	1
GNAS	PTGER3	1
GTPBP4	TRMT6	1
GTPBP4	MPHOSPH10	1
GTPBP4	NAT10	1
GTPBP4	WDR12	1
GTPBP4	PNO1	1
GTPBP4	NOP58	1
GTPBP4	NSUN2	1
GTPBP4	MRPL3	1
GTPBP4	LSG1	1
GTPBP4	NIFK	1
GTPBP4	WDR75	1
GTPBP4	RRP1B	1
GTPBP4	NOLC1	1
GTPBP4	PUS7	1
GTPBP4	UTP14A	1
GTPBP4	NOL10	1
GTPBP4	PAK1IP1	1
GTPBP4	PDCD11	1
GTPBP4	NOP56	1
GTPBP4	WDR43	1
GTSE1	TROAP	1
GTSE1	MELK	1
GTSE1	PLK1	1
GTSE1	UBE2C	1
GTSE1	MKI67	1
GTSE1	KIF2C	1
GTSE1	MAPRE1	1
GTSE1	KIF20A	1
GTSE1	TOP2A	1
GTSE1	HJURP	1
H2AZ1	MSH6	1
H2AZ1	YEATS4	1
H2AZ1	POLR2D	1
H2AZ1	SSRP1	1
H2AZ1	SMC2	1
H2AZ1	KDM1A	1
H2AZ1	SET	1
H2AZ1	SMC4	1
H2AZ1	RAN	1
H2AZ1	KPNA2	1
H2AZ1	PCNA	1
H2AZ1	WDR5	1
H2AZ1	RUVBL1	1
HASPIN	SGO1	1
HASPIN	PLK1	1
HASPIN	INCENP	1
HASPIN	RCC2	1
HASPIN	KIF2C	1
HAUS8	NDC80	1
HELLS	KIF11	1
HELLS	MCM4	1
HELLS	WDR76	1
HELLS	MCM3	1
HELLS	TOP2A	1
HELLS	UHRF1	1
HELLS	RAD51	1
HJURP	TRIP13	1
HJURP	OIP5	1
HJURP	PIMREG	1
HJURP	NCAPG	1
HJURP	TROAP	1
HJURP	KIF23	1
HJURP	KIF11	1
HJURP	NDC80	1
HJURP	KIF18A	1
HJURP	SGO1	1
HJURP	PLK4	1
HJURP	NUF2	1
HJURP	SKA1	1
HJURP	MIS18A	1
HJURP	MELK	1
HJURP	PCLAF	1
HJURP	PLK1	1
HJURP	TPX2	1
HJURP	RUVBL1	1
HJURP	SPAG5	1
HJURP	KIF15	1
HJURP	KNL1	1
HJURP	UBE2C	1
HJURP	RRM2	1
HJURP	IQGAP3	1
HJURP	NEK2	1
HJURP	KIF14	1
HJURP	MKI67	1
HJURP	TTK	1
HJURP	KIF2C	1
HJURP	ZWINT	1
HJURP	KIF4A	1
HJURP	HMMR	1
HJURP	PTTG1	1
HJURP	KIF20A	1
HJURP	KIFC1	1
HJURP	RACGAP1	1
HJURP	TOP2A	1
HJURP	TK1	1
HJURP	KIF18B	1
HJURP	PBK	1
HMGB2	SET	1
HMGB2	NCL	1
HMGN2	SEC61A1	1
HMGN2	MRPL3	1
HMGN2	SEC61A2	1
HMGN2	PDCD11	1
HMGN2	MRPL19	1
HMMR	TRIP13	1
HMMR	OIP5	1
HMMR	RAD51AP1	1
HMMR	NCAPG	1
HMMR	KIF23	1
HMMR	KIF11	1
HMMR	NDC80	1
HMMR	PLK4	1
HMMR	NUF2	1
HMMR	SPC25	1
HMMR	MAD2L1	1
HMMR	MELK	1
HMMR	PCLAF	1
HMMR	TPX2	1
HMMR	SKA3	1
HMMR	SPAG5	1
HMMR	KIF15	1
HMMR	SMC4	1
HMMR	UBE2C	1
HMMR	RRM2	1
HMMR	NEK2	1
HMMR	KIF14	1
HMMR	MKI67	1
HMMR	TTK	1
HMMR	KIF2C	1
HMMR	ZWINT	1
HMMR	KIF4A	1
HMMR	NCAPG2	1
HMMR	MCM10	1
HMMR	PARPBP	1
HMMR	RACGAP1	1
HMMR	PTTG1	1
HMMR	PBK	1
HMMR	TOP2A	1
HMMR	KIF20A	1
HNMT	WDR5	1
HNRNPA2B1	SRSF1	1
HNRNPA2B1	NONO	1
HNRNPA2B1	SNRPD1	1
HNRNPA2B1	HNRNPD	1
HNRNPA2B1	NCL	1
HNRNPA2B1	SRSF7	1
HNRNPA2B1	PTMA	1
HNRNPA2B1	KHSRP	1
HNRNPA2B1	HSP90AB1	1
HNRNPA2B1	SNRPG	1
HNRNPA2B1	ILF2	1
HNRNPA2B1	HNRNPAB	1
HNRNPA2B1	SRSF2	1
HNRNPA2B1	HNRNPA3	1
HNRNPA3	SRSF1	1
HNRNPA3	HNRNPD	1
HNRNPA3	NCL	1
HNRNPA3	SRSF7	1
HNRNPA3	NCBP2	1
HNRNPA3	SRSF2	1
HNRNPA3	SNRPG	1
HNRNPA3	HNRNPAB	1
HNRNPAB	SRSF1	1
HNRNPAB	HNRNPD	1
HNRNPAB	NCBP2	1
HNRNPAB	SRSF2	1
HNRNPAB	KHSRP	1
HNRNPD	SNRPC	1
HNRNPD	SRSF1	1
HNRNPD	NCBP2	1
HNRNPD	SRSF2	1
HNRNPD	KHSRP	1
HNRNPD	NCL	1
HPRT1	PGK1	1
HPRT1	RRM1	1
HPRT1	PNP	1
HROB	MCM8	1
